sample_id,audio_path,overlap_level,pipeline,model,segment_index,start,end,speaker,text
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,24,37.52721875,40.564718750000004,SPEAKER_00,你就叫盲目自大和毁灭整个项目。
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,25,38.860343750000006,40.547843750000006,SPEAKER_01,不要再拿那些影响去‥
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,26,40.564718750000004,41.23971875,SPEAKER_01,谢谢观看
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,27,41.23971875,44.665343750000005,SPEAKER_00,"今天就算闹到老板那里,我也绝对不会妥协。"
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,28,41.25659375,41.32409375,SPEAKER_01,感谢观看。
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,29,44.10846875,45.45846875,SPEAKER_01,上场就是战场。
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,30,45.104093750000004,49.12034375,SPEAKER_00,"你想强行上线,就先从我的团队头上踩过去。"
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,31,46.268468750000004,47.70284375,SPEAKER_01,感谢观看
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,32,49.12034375,50.53784375,SPEAKER_01,有艺术追求吧!
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,33,51.398468750000006,54.73971875,SPEAKER_01,下周一必须切断旧接口。
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,34,55.06034375,58.283468750000004,SPEAKER_01,所有人必须听我指挥。
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,35,58.570343750000006,64.34159375,SPEAKER_01,出了问题我一个人来扛。你现在必须给我闭嘴。
sample2_opposite_overlap,opposite_overlap.wav,opposite,diarization_turn_asr,faster-whisper+pyannote+turn_asr,36,64.69596875,66.53534375000001,SPEAKER_01,立刻执行命令。
